cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct,new_ticker,flip_date,flip_ticker,old_ticker,n_ticker_events,polygon_active,list_date,sic_code,sic_description,polygon_name,market_cap_now,delisted_utc,public_shares_pre_vote,enrich_status,flip_source,redemption_pct_final,post_redeem_float_est,redemption_pct_best,sector,sector_margin,is_hightech,ann_day0_date,ann_prev_close,ann_gap_pct,ann_day0_ret_pct,ann_2d_high_ret_pct,ann_day0_vol_mult,ann_to_vote_ret_pct,vote_day_close,last_old_date,last_old_close,vote_to_lastold_ret_pct,flip_day0_date,flip_open,flip_close,flip_high,flip_volume,flip_gap_pct,flip_day_ret_pct,flip_high_ret_pct,post_flip_ret_1d_pct,post_flip_ret_3d_pct,post_flip_ret_5d_pct,post_flip_ret_10d_pct,max_runup_10d_pct,max_drawdown_10d_pct,untraded_gap_days,flip_lag_cal_days,split_at_flip
1633336,"Crescent Capital BDC, Inc.","CCAP, FCRX",2023-03-09,2023-03-10,0001193125-23-066479,"1.01,2.01,2.03,7.01,9.01",,8-K,CCAP,Nasdaq,,,"Crescent Capital BDC, Inc.",,2022-10-04,425,11,2022-05-17,2022-05-13,True,False,False,,CCAP,,0.0,,,,llm,False,True,,CCAP,,CCAP,CCAP,1.0,True,2020-02-03,,,"Crescent Capital BDC, Inc. Common stock",408621607.68,,30890000.0,no_flip_event,,0.0,30890000.0,0.0,other,0,False,2022-10-04,14.89,0.34,-0.81,3.68,5.0,,,2023-03-17,13.44,,,,,,,,,,,,,,,,,,
1740742,Unicoin Inc.,,2020-11-19,2023-03-13,0001829126-23-001980,"2.01,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,"TransparentBusiness, Inc.",Unicoin Inc.,,,0,,,False,False,False,,,,,,,,,False,False,,,,,,,,,,,,,,,no_ticker,,,,,other,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845991,Lionheart III Corp,,2023-03-07,2023-03-13,0001193125-23-069163,"1.01,2.01,3.01,3.03,5.01,5.03,9.01",6770.0,8-K,,,6770.0,Blank Checks,Lionheart III Corp,,2022-07-26,425,1,2023-01-31,2023-01-30,True,True,False,Merger Sub with and into Lionheart,LION,,12442441.0,,,10.2,llm,True,True,99.54,,,,,,,,,,,,,,no_ticker,,,,99.54,other,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820875,"KINS Technology Group, Inc.","CXAI, CXAIW",2023-03-14,2023-03-15,0001104659-23-032375,"2.01,7.01,9.01",7372.0,8-K,"CXAI,CXAIW","Nasdaq,Nasdaq",7372.0,Services-Prepackaged Software,CXApp Inc.,"KINS Technology Group, Inc.",2022-09-26,425,3,2023-03-10,2023-03-10,True,False,True,Legacy CXApp surviving as the surviving company and as,KINZ,CXAI,230328.0,,,10.18,near8k,True,True,,CXAI,2023-03-15,CXAI,KINZ,1.0,True,2021-02-04,7372.0,SERVICES-PREPACKAGED SOFTWARE,CXApp Inc. Class A Common Stock,17148421.5372,,940000.0,ok,first_aggs_bar,24.5,709672.0,24.5,software_ai,6,True,2022-09-26,9.9899,1.2,0.3,2.7,51.3,-3.79,9.64,2023-03-14,9.94,3.11,2023-03-15,4.5,4.1,5.6,732740.0,-54.73,-58.75,-43.66,-59.05,-80.38,-82.9,-84.61,-43.66,-84.91,0.0,1.0,False
1839185,Summit Healthcare Acquisition Corp.,,2023-03-16,2023-03-16,0001104659-23-033374,"2.01,3.01,3.03,5.01,5.02,9.01",6770.0,8-K,,,6770.0,Blank Checks,Summit Healthcare Acquisition Corp.,,2022-09-29,425,1,2023-03-14,2023-03-14,True,True,False,YishengBio Co,SMIH,SMIH,19388769.0,,96.9,10.1,super8k,False,True,96.9,SMIH,,SMIH,SMIH,0.0,,,,,,,,20000000.0,no_flip_event,,96.9,611231.0,96.9,other,1,False,2022-09-30,9.82,0.1,0.0,0.8,0.8,6.92,10.5,2023-03-16,13.0,23.81,,,,,,,,,,,,,,,,,
1512228,NIOCORP DEVELOPMENTS LTD,"NB, NIOBW",2023-03-17,2023-03-17,0001539497-23-000458,"1.01,2.01,3.01,3.02,3.03,5.02,7.01,8.01,9.01",1000.0,8-K,"NB,NIOBW","Nasdaq,Nasdaq",1000.0,Metal Mining,NIOCORP DEVELOPMENTS LTD,QUANTUM RARE EARTH DEVELOPMENTS CORP.,2022-09-26,425,8,2023-03-10,2023-03-10,True,False,False,Intermediate Holdco,,NB,28506605.0,,,,super8k,True,True,,NB,2023-03-21,NB,,2.0,True,2009-04-23,1000.0,METAL MINING,NioCorp Developments Ltd. Common Stock,672612161.76,,,ok,ticker_event,,,,energy,2,False,,,,,,,,,,,,2023-03-21,7.5,7.57,7.83,166005.0,,,,,,,,,,,4.0,True
1529113,INPIXON,XTIA,2023-03-14,2023-03-20,0001213900-23-021477,"1.01,2.01,2.02,9.01",7371.0,8-K,XTIA,Nasdaq,7371.0,Services-Computer Programming Services,"XTI Aerospace, Inc.",INPIXON; Sysorex Global; Sysorex Global Holdings Corp.; Sysorex Global Holding Corp.,2022-09-26,425,14,2022-12-02,2022-11-28,True,False,True,Legacy CXApp and New CXApp,INPX,INPX,,,,,,True,True,,XTIA,,INPX,INPX,1.0,True,2024-03-13,7371.0,SERVICES-COMPUTER PROGRAMMING SERVICES,"XTI Aerospace, Inc. Common Stock",54253682.49,,3240000.0,no_flip_event,,,,,space_defense,6,True,2022-09-26,0.1158,53.71,21.5,53.71,19.9,1747.9,2.6,2023-03-24,0.328,-87.38,,,,,,,,,,,,,,,,,
1826669,ELK CREEK RESOURCES CORP.,,2023-03-16,2023-03-22,0001213900-23-022086,"2.01,3.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",6770.0,8-K,,,6770.0,Blank Checks,ELK CREEK RESOURCES CORP.,GX Acquisition Corp. II,2022-09-26,425,2,2023-03-15,2023-03-15,True,True,True,Incorporation prior to the First Merger,GXII,GXII,28506605.0,,,10.159,super8k,True,True,,GXII,,GXII,GXII,0.0,,,,,,,,30000000.0,no_flip_event,,95.0,1493395.0,95.0,other,0,False,2022-09-26,9.8,0.1,0.2,0.45,3.4,9.98,10.8,2023-03-17,6.69,-38.06,,,,,,,,,,,,,,,,,
1534133,"CalciMedica, Inc. /DE/",CALC,2023-03-17,2023-03-22,0001193125-23-076714,"2.01,3.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",2834.0,8-K,CALC,Nasdaq,2834.0,Pharmaceutical Preparations,"CalciMedica, Inc.","CalciMedica, Inc. /DE/; GRAYBUG VISION, INC.; GRAYBUG, Inc.; GRAYBUG LLC",2022-12-14,PREM14A,3,2023-03-15,2023-03-15,False,False,True,Graybug,GRAY,CALC,,,,,,False,False,,CALC,2023-03-21,CALC,GRAY,2.0,True,2020-09-25,2834.0,PHARMACEUTICAL PREPARATIONS,"CalciMedica, Inc. Common Stock",14692168.83,,21560000.0,ok,ticker_event,,,,biotech_health,9,False,2022-12-14,0.570498,1.84,-0.05,3.91,0.5,-10.91,0.508,2023-03-20,5.5,982.68,2023-03-21,5.27,6.33,6.4033,90412.0,-4.18,15.09,16.42,6.82,3.82,-0.36,-45.45,29.09,-81.82,0.0,4.0,True
1855644,Zura Bio Ltd,"ZURA, ZURAW",2023-03-20,2023-03-24,0001104659-23-036697,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",2836.0,8-K,ZURA,Nasdaq,2836.0,"Biological Products, (No Diagnostic Substances)",Zura Bio Ltd,JATT Acquisition Corp,2022-06-17,425,2,2023-03-16,2023-03-16,True,False,True,,JATT,ZURA,13617502.0,,90.0,10.26,super8k,False,True,90.0,ZURA,2023-03-21,ZURA,JATT,1.0,True,2023-03-21,2836.0,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",Zura Bio Limited Class A Ordinary Shares,485438298.1,,1690000.0,ok,ticker_event,,,90.0,biotech_health,6,False,2022-06-17,9.95,-0.1,-0.3,-0.1,3.5,6.25,10.54,2023-03-20,8.16,-22.58,2023-03-21,7.94,7.24,8.02,33315.0,-2.7,-11.27,-1.72,267.65,260.54,99.51,56.86,360.17,-16.05,0.0,1.0,False
1826671,"Near Intelligence, Inc.",,2023-03-23,2023-03-28,0001213900-23-023757,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",7374.0,8-K,,,7374.0,Services-Computer Processing & Data Preparation,"Near Intelligence, Inc.",KLUDEIN I ACQUISITION CORP,2022-05-19,425,3,2023-03-21,2023-03-20,True,False,True,KludeIn,INKA,NIR,0.0,,,,llm,True,True,,NIR,2023-03-24,NIR,INKA,0.0,True,2023-03-24,7374.0,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,"Near Intelligence, Inc. Common Stock",88127971.7,,620000.0,ok,first_aggs_bar,0.0,620000.0,0.0,software_ai,1,True,2022-05-19,9.96,-0.1,-0.1,0.0,37.7,5.33,10.48,2023-03-23,10.4235,-0.54,2023-03-24,17.38,12.17,18.65,1610896.0,66.74,16.76,78.92,-52.22,-74.58,-75.82,-72.27,78.92,-79.09,0.0,1.0,False
